fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage,dia_semana,anio,mes,dia_mes,nombre_dia,es_fin_semana,dia_anio,semana_anio,es_primer_dia_mes,es_ultimo_dia_mes,trimestre,semestre,es_festivo,es_black_friday,es_cyber_monday,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_mm7,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail,nombre_h,categoria_h,subcategoria_h
2025-11-07,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.18,,52.54,47.46,49.39,4,2025,11,7,Friday,0,311,45,0,0,4,2,0,0,0,,,,,,,,,-0.0035999999999999943,,1.0036,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga
2025-11-08,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,88.92,110.37,106.09,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nike Air Zoom Pegasus 40,Running,Zapatillas Running
2025-11-08,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,121.34,118.71,128.24,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Adidas Ultraboost 23,Running,Zapatillas Running
2025-11-08,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,84.43,,89.33,77.08,83.22,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.006705882352941096,,0.9932941176470589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asics Gel Nimbus 25,Running,Zapatillas Running
2025-11-08,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,75.61,,68.96,66.04,75.76,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,-0.008133333333333326,,1.0081333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running
2025-11-08,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.89,,37.55,31.68,34.87,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.0031428571428571265,,0.9968571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Nike Dri-FIT Miler,Running,Ropa Running
2025-11-08,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.18,,60.05,60.42,62.81,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,-0.002769230769230874,,1.0027692307692309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Adidas Own The Run Jacket,Running,Ropa Running
2025-11-08,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,68.64,,74.06,61.57,70.93,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.01942857142857142,,0.9805714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Puma Velocity Nitro 2,Running,Zapatillas Running
2025-11-08,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.86,,64.96,58.33,63.94,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,-0.013230769230769221,,1.0132307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Reebok Floatride Energy 5,Running,Zapatillas Running
2025-11-08,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,370.35,336.54,381.55,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables
2025-11-08,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,188.67,155.06,171.44,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Domyos BM900,Fitness,Banco Gimnasio
2025-11-08,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,44.82,,42.71,42.48,44.59,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.003999999999999994,,0.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Reebok Professional Deck,Fitness,Esterilla Fitness
2025-11-08,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.81,,54.0,50.03,54.85,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,-0.01472727272727277,,1.0147272727272727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa
2025-11-08,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.19,,24.08,22.99,24.44,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,-0.007600000000000051,,1.0076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas
2025-11-08,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.18,,40.17,35.65,40.43,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,-0.004499999999999993,,1.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa
2025-11-08,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,151.17,145.92,141.69,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail
2025-11-08,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,771.65,740.89,856.51,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Trek Marlin 7,Outdoor,Bicicleta Montaña
2025-11-08,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,96.42,,86.47,85.73,95.86,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,-0.01494736842105265,,1.0149473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The North Face Borealis,Outdoor,Mochila Trekking
2025-11-08,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,71.34,,66.54,64.66,66.72,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,-0.01914285714285719,,1.0191428571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Columbia Silver Ridge,Outdoor,Ropa Montaña
2025-11-08,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.6,,110.25,100.82,112.82,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,-0.005454545454545403,,1.0054545454545454,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail
2025-11-08,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.83,,75.51,69.96,77.85,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.014625000000000022,,0.985375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quechua MH500,Outdoor,Ropa Montaña
2025-11-08,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,138.59,118.87,132.69,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga
2025-11-08,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.61,,19.41,18.84,19.41,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.019500000000000028,,0.9804999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Gaiam Premium Yoga Block,Wellness,Bloque Yoga
2025-11-08,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,34.38,,33.02,30.87,35.85,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,0.01771428571428564,,0.9822857142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Liforme Yoga Pad,Wellness,Rodillera Yoga
2025-11-08,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.17,,49.61,45.08,46.67,5,2025,11,8,Saturday,1,312,45,0,0,4,2,0,0,0,,,,,,,,,-0.003400000000000034,,1.0034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga
2025-11-09,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,87.49,117.96,99.82,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nike Air Zoom Pegasus 40,Running,Zapatillas Running
2025-11-09,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,121.44,113.49,124.94,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Adidas Ultraboost 23,Running,Zapatillas Running
2025-11-09,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,84.41,,88.59,81.31,84.31,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.006941176470588275,,0.9930588235294118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asics Gel Nimbus 25,Running,Zapatillas Running
2025-11-09,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,76.1,,76.56,68.43,76.7,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,-0.01466666666666659,,1.0146666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running
2025-11-09,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.96,,35.38,31.09,35.55,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.0011428571428571184,,0.9988571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Nike Dri-FIT Miler,Running,Ropa Running
2025-11-09,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.19,,63.04,57.69,63.07,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.012461538461538496,,0.9875384615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Adidas Own The Run Jacket,Running,Ropa Running
2025-11-09,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,71.29,,69.04,61.37,76.15,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,-0.018428571428571516,,1.0184285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Puma Velocity Nitro 2,Running,Zapatillas Running
2025-11-09,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,63.9,,63.52,57.14,68.09,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.016923076923076943,,0.9830769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Reebok Floatride Energy 5,Running,Zapatillas Running
2025-11-09,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,396.55,332.0,403.6,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables
2025-11-09,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,174.25,145.88,180.18,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Domyos BM900,Fitness,Banco Gimnasio
2025-11-09,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,44.51,,42.32,43.27,44.8,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.010888888888888932,,0.989111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Reebok Professional Deck,Fitness,Esterilla Fitness
2025-11-09,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.07,,54.63,50.14,52.85,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,-0.0012727272727272778,,1.0012727272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa
2025-11-09,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.08,,24.32,22.6,24.4,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,-0.0031999999999999316,,1.0031999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas
2025-11-09,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.02,,38.7,36.3,39.9,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,-0.0005000000000000782,,1.0005000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa
2025-11-09,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,147.81,155.22,142.24,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail
2025-11-09,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,778.9,716.64,814.06,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Trek Marlin 7,Outdoor,Bicicleta Montaña
2025-11-09,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,96.15,,88.57,78.52,94.32,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,-0.012105263157894796,,1.0121052631578948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The North Face Borealis,Outdoor,Mochila Trekking
2025-11-09,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,70.52,,74.01,63.15,71.1,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,-0.007428571428571372,,1.0074285714285713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Columbia Silver Ridge,Outdoor,Ropa Montaña
2025-11-09,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,111.64,,106.69,101.34,104.55,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,-0.014909090909090914,,1.014909090909091,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail
2025-11-09,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.07,,83.34,71.85,82.04,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.011625000000000085,,0.9883749999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quechua MH500,Outdoor,Ropa Montaña
2025-11-09,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,128.63,119.84,123.62,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga
2025-11-09,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.01,,18.76,17.34,20.1,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,-0.0005000000000000782,,1.0005000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Gaiam Premium Yoga Block,Wellness,Bloque Yoga
2025-11-09,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.34,,32.91,31.75,36.44,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,-0.009714285714285812,,1.0097142857142858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Liforme Yoga Pad,Wellness,Rodillera Yoga
2025-11-09,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.92,,52.75,45.07,50.93,6,2025,11,9,Sunday,1,313,45,0,0,4,2,0,0,0,,,,,,,,,-0.018400000000000034,,1.0184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga
2025-11-10,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,83.89,112.42,103.57,0,2025,11,10,Monday,0,314,46,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nike Air Zoom Pegasus 40,Running,Zapatillas Running
2025-11-10,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,116.05,109.66,125.85,0,2025,11,10,Monday,0,314,46,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Adidas Ultraboost 23,Running,Zapatillas Running
2025-11-10,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.71,,89.46,80.25,87.11,0,2025,11,10,Monday,0,314,46,0,0,4,2,0,0,0,,,,,,,,,0.015176470588235368,,0.9848235294117647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asics Gel Nimbus 25,Running,Zapatillas Running
2025-11-10,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,75.0,,76.79,71.2,76.92,0,2025,11,10,Monday,0,314,46,0,0,4,2,0,0,0,,,,,,,,,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running
2025-11-10,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,35.65,,37.66,30.4,33.78,0,2025,11,10,Monday,0,314,46,0,0,4,2,0,0,0,,,,,,,,,-0.01857142857142853,,1.0185714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Nike Dri-FIT Miler,Running,Ropa Running
